41668,46841,55240,50959,43690,51760,73610,64729,21602,20018,44629,34994,30259,38424,58651,51834
17657,65497,42659,61910,25730,63885,30952,58079,24494,58123,25435,46873,22075,55231,25615,39798
40091,67946,52276,55134,33432,57122,31710,43273,38005,57649,30130,38515,29307,57129,30669,42968
29872,48931,47906,42358,25943,37221,30896,47066,23878,50525,46483,39658,35012,64635,55599,66070
27427,57235,43247,41013,26365,54605,45556,32081,27389,55738,46439,42835,22070,47112,43405,31750
35249,51772,52904,51873,25094,33309,48297,39293,27599,35614,55700,43175,39845,51945,53408,53245
50017,58173,44233,40376,36558,39750,26712,34428,32416,50434,33427,38110,49460,49480,21481,48494
26443,15630,21879,41261,23119,17847,22452,33199,26080,24345,23172,33714,20959,27873,33698,41214
37461,39151,39715,27488,58449,76249,67494,55836,43212,46998,49708,23820,44110,41965,48976,23935
46680,53003,39551,42393,52803,65364,38471,52131,61023,64899,46253,55515,50661,52918,27312,48202
45190,42458,51087,44178,49587,31577,32631,39576,30030,36049,32350,27748,38937,38773,43345,26459
26561,22294,35521,24999,40034,34212,56818,45074,38151,32815,43524,34842,40036,39363,46865,26460
36670,41977,34876,26279,47430,34526,42117,30070,43999,42873,34300,27920,42250,28035,44589,30438
38512,45876,46034,32485,37870,39209,54503,24279,34258,47789,50441,24697,33296,39368,46678,20044
20394,12190,27537,21098,31240,29720,29546,40717,44434,33589,46544,50184,29423,25621,25699,32724
60873,38933,42888,25609,72247,45522,67054,52519,54336,35586,49785,35728,41457,24815,32306,28206
36036,31247,44426,45613,38564,48228,30629,49020,28586,44711,42186,64112,28917,42675,38136,62432
50039,40746,33961,39983,37695,34148,33320,25729,32334,26831,25547,27044,53329,48975,39540,42105
32168,46991,44763,47846,17501,33021,42857,45044,23469,38563,45754,45216,27505,35130,35347,34583
56463,49524,29007,34522,54149,46373,27514,36775,42660,47358,15833,30581,53065,54592,20096,45183
52134,55307,38031,54681,52787,49136,21255,46752,28374,34503,20174,33547,66353,53481,29209,55360
40140,34834,56056,57596,76560,56163,73460,78385,62110,46967,52155,59507,28726,17002,31911,32344
38492,50917,57848,35333,42092,70276,72065,51359,44501,57596,68948,44920,33317,66153,57867,40137
22265,33586,37219,35785,24083,32387,41687,30807,22297,34632,42966,42930,33983,51065,54331,41769
60382,50746,50053,53226,58341,52251,60660,46699,31125,27793,25822,33478,36315,26736,37144,35156
59495,39422,36885,52036,49050,18680,34143,40397,48567,14451,41157,31164,54497,23571,39094,46419
62325,34083,35439,39652,49291,28738,42585,32856,34055,23995,38353,44172,51703,35952,40074,37965
57566,34874,40927,50923,46083,41383,39952,52304,45815,29821,34500,33737,46006,27939,39760,42542
42084,51664,59488,55617,20988,30893,49441,36032,29811,30314,32395,32180,29788,42266,51227,50013
37183,34399,25126,30700,41974,35909,41908,39277,62953,53386,60343,55681,51281,52204,44079,37005
56878,37030,52753,20102,30058,19989,17880,15062,42989,19801,27892,10663,38075,19431,29859,19072
66339,59336,55771,36965,47888,41658,41033,30908,45811,47756,44618,33702,30421,33789,34482,29634
39379,55963,32608,48407,20356,31550,30570,31662,37886,61901,35909,54335,23239,32154,34026,44392
36499,41375,29502,27134,26070,49394,27640,36531,37567,61156,35923,38850,22892,43641,29126,20217
39228,44127,44507,44774,38854,39550,31975,39251,40552,42333,52458,50572,25770,19808,16607,25351
55563,35709,66579,44580,42863,26219,51234,39417,18839,8285,32265,21414,31441,15399,49953,40512
33547,31730,39759,47917,19452,26872,28985,31748,40553,38232,42818,39245,32876,31158,40424,34976
24175,48076,27833,27063,34098,59218,28385,46520,31334,54432,22457,37399,35677,71975,32774,37912
42413,34528,42615,64359,46451,23428,43395,54170,35414,27599,39427,51009,42190,24831,35696,49754
25139,26022,23355,30782,37877,39335,41169,35260,49201,46558,54301,53866,44262,41378,49348,46761
42222,39408,28675,39548,49379,47308,32642,47148,46178,47899,30461,47842,31164,28657,16691,31528
39558,28858,54764,20656,37262,41495,59062,22770,51841,39138,62166,25492,38818,40125,56423,23995
30220,51224,19705,40933,44808,71063,28565,56916,23973,30613,20418,32022,25941,32047,23419,35589
33073,45701,58351,51409,24688,42248,41246,33537,23941,40407,52069,38753,26495,47435,48151,35053
30856,25753,32284,40543,27455,22328,36558,33356,25629,21406,32771,31067,29605,23120,34861,37969
30376,38831,25835,12633,49432,41789,47733,32445,54279,41505,45099,29706,56251,52628,53708,34423
71832,79361,50958,49217,41219,48976,35201,28487,56675,59752,41907,36479,37693,32121,27105,26743
38468,35789,53234,36483,27856,18978,25666,25687,39677,27901,38880,27118,35608,47051,49678,35226
57712,29601,49470,46571,47535,28417,43663,28294,71680,58463,68919,53853,69488,55932,62621,57271
34533,30091,25867,31089,33929,40138,30870,40155,44861,48607,56653,47836,37838,19236,35697,32663
45018,56378,32567,61845,26948,38029,18366,39263,24673,34918,23372,47245,37419,53539,21791,46342
27467,41931,32445,49908,39365,43735,32755,46870,27596,25758,23320,30616,31002,31291,35493,43596
49736,51806,64009,38256,28559,33489,34528,15729,34009,38042,37624,26226,24167,26407,47258,18443
32983,50602,45171,32285,18111,38648,49383,35328,23927,44652,47829,44333,10772,31023,28014,25420
39982,56487,48582,57218,64788,85919,51294,84465,37794,53627,17761,48854,50772,64605,44387,58751
21191,34084,32282,46996,23223,34984,28218,46700,15535,33200,24790,39707,10527,30368,18610,33547
28633,28227,46367,22410,31927,44630,43547,19878,29102,51545,48258,27158,15999,26997,32385,14519
29767,25118,27428,17003,62259,63145,67431,40796,49410,62498,61349,38956,47853,42107,46083,28821
37520,54644,33024,36418,25871,36548,21677,22767,36222,63387,42625,23142,48404,54255,32496,39173
62802,49644,33324,22235,31176,28405,18574,21020,59740,52244,31304,27677,60733,42915,37132,27137
58183,59569,36797,52840,13720,33279,25020,42100,52290,69228,50095,77635,24843,32596,24838,32302
47037,47290,43422,55253,41469,39891,31883,45085,35990,50748,44706,59133,48696,40715,54337,52430
33220,51836,37011,29727,34416,70516,32360,30549,24891,46155,25626,20083,35378,64794,42410,29302
25653,59072,27075,47286,36593,69315,38609,64701,26762,58349,30514,50808,20683,61330,26390,46566
42618,47573,61157,54358,22687,33391,44628,39080,29561,39326,46574,50566,25662,29785,39164,35240
41937,59478,41833,53948,31216,48572,38597,52545,30942,41567,33472,32754,39519,49684,46016,59418
61749,44086,30151,51304,38152,23949,6897,25174,75349,50322,23076,53768,54278,52020,27966,53510
27731,24170,14904,25365,40839,31196,29059,37239,39766,42760,35359,31447,43448,28105,30803,32130
33889,40779,72158,64054,27944,34462,61821,53607,28725,38240,45357,43470,40193,39636,70787,60804
32489,56437,52970,29749,30939,36299,23271,18038,50063,51193,41934,35543,35061,53906,38228,27688
12120,29750,20784,25341,23614,45279,31079,36818,22001,37473,23321,39976,27629,45697,29136,54321
34215,22250,36349,29066,56108,22300,50379,44019,66093,44494,73990,50619,36254,22489,36169,35341
50921,49574,62707,57630,52837,49967,47668,49703,43608,40160,52852,51282,60179,62330,38353,46430
44061,60938,47267,57273,43245,53988,44903,53058,33477,59013,30923,40373,46271,59790,49024,65397
40089,31787,53007,39849,29088,40382,40904,33456,25777,31129,37170,35946,38369,46522,71094,47852
57620,45165,63518,57773,51341,37426,56367,45713,48293,42897,51591,47619,48045,41437,55973,45433
20829,41197,36574,34441,42532,42950,37400,50177,43645,45135,40129,45723,29484,39046,40356,37777
23304,36289,37511,41217,50988,52067,48770,54017,28109,35707,35134,34720,32249,26817,28368,33452
25808,29825,20955,29456,49373,46919,37427,43965,43188,49452,39451,46514,48831,43521,40162,40810
69103,58019,56136,45591,42131,36441,32545,25428,42849,34525,38011,27116,49404,32456,47480,35417
47087,44360,48568,58912,42376,51174,39843,47497,35056,39718,31240,32157,64481,53108,55205,71517
29648,19767,36598,18160,37990,26716,30077,28486,44741,49277,46890,27767,43402,35102,43597,31604
26215,55754,49945,47311,36095,84788,70345,66303,13897,36842,41914,34343,11809,40375,41609,30383
41040,32050,34403,50394,46903,39643,52408,61842,60967,43189,50602,70272,35434,24570,27618,50697
27916,42035,52522,28749,11643,26790,30037,28317,37571,39190,69533,45038,39517,34785,63022,35699
39782,61979,54899,47540,38750,63320,55249,59370,25986,40063,40887,40091,38277,42449,38854,36701
37610,52703,32945,50990,19397,53420,23573,48855,40266,54344,38739,49906,53055,67293,42511,60963
34689,37211,30787,14412,47775,45708,51316,19425,55626,62502,61611,27281,36280,38340,39598,12216
18131,32974,40154,28146,21988,20807,39580,29303,33841,35098,49952,34627,25647,51694,51977,35792
42262,59881,33253,24352,30670,33320,27511,13470,47750,66112,36888,27327,47130,53657,31947,24669
15836,28922,31006,15493,27424,46788,40745,22205,31810,44644,45166,31300,30581,42074,39688,28351
26543,30239,15972,34888,26800,23243,24839,36040,30941,42052,42339,34994,37420,42866,33819,51032
43678,41234,45834,38779,46063,47537,60292,45206,25340,35507,34335,27008,26720,38181,35740,40938
35226,27876,21257,20782,40717,38229,18502,28156,53189,41838,24835,34453,42428,41341,24135,28375
58385,48108,49560,35058,38545,28170,30269,24776,66189,57557,59251,35325,68913,53851,60564,41111
31480,43880,63601,42361,15079,32851,29576,18719,32273,41273,60911,32596,26006,28224,40843,26162
13539,24593,34862,34133,23415,32093,58031,52839,15701,31178,55719,53808,29560,51629,72001,75607
41999,30053,38700,43077,47252,32578,39839,40135,60802,59715,58566,50523,51643,40106,42738,43836
38199,27521,27163,25971,45391,16897,28491,26547,56091,36474,35037,37765,61669,33994,38817,42550
30636,41351,38154,39353,33017,32486,40958,43239,39347,29087,38268,41699,47527,50255,49888,55929
48949,32828,53000,41736,51895,32412,50951,45220,65486,48324,76940,49446,35826,24365,38315,24840
48461,60093,29409,54277,43972,36731,28169,36299,39531,44987,20751,48471,49421,50089,21184,49238
39050,19117,29889,55939,26684,22112,27435,39275,39321,31145,31044,52393,40511,38318,36384,41853
37581,34792,30204,43275,34130,38962,42878,49213,52391,51582,43773,62393,38038,30480,32791,38199
23611,30537,24957,23016,23409,29958,33082,23488,27593,33887,26167,21544,30091,32982,25331,23110
36123,29889,19437,27039,53191,52229,33498,70125,43254,52543,32020,51894,38539,32723,40033,45236
56152,37950,26740,44307,56342,42545,33473,43915,56588,41801,34320,38325,35564,21239,26941,24290
38224,48883,55197,49989,32320,38336,32217,35974,44521,54109,48405,51199,24156,18536,23784,21081
49663,55673,45927,48469,44456,55446,34306,35463,32675,40131,27745,28588,45848,49876,43048,35221
45922,30269,37772,35608,47538,32456,23528,20962,54110,43153,35782,21181,34740,33772,27259,28541
53210,29197,32951,47402,38165,15812,22492,23284,61386,41465,27535,38646,47077,36190,22570,36403
20152,38314,37797,36095,16066,36632,28824,27416,31897,66189,59447,55846,28923,56733,52015,52006
29646,42359,26858,31573,42179,59319,42599,42717,39503,71359,41218,44009,24074,47534,28627,41812
32359,34806,27610,39845,39559,40708,26581,58139,39617,45499,37111,67880,46910,45115,41139,55323
24169,16554,15662,25336,32529,12429,15368,20510,49841,25867,23115,34614,38501,15441,15602,35205
17531,27111,24922,23162,20577,38921,32343,28440,22922,55818,31424,26184,28698,60494,43318,38863
78804,56194,48748,56393,34336,26221,18419,30426,60207,56512,43511,51559,70320,55265,43542,54240
40703,28051,40797,39527,71983,50755,55851,54516,59188,40450,52473,44720,49675,30841,35281,32184
33766,78939,65981,72467,28446,48354,37510,42799,17019,50138,35851,58838,21100,46787,44600,57120
53504,32745,46149,59777,52957,45522,45164,62329,31409,14973,31328,30475,44437,37414,35985,50423
49013,63811,37214,36455,39022,54544,39375,35149,34732,48393,34671,33921,41909,66402,47018,34366
57514,61258,65452,45630,48172,59316,62471,42113,52296,52443,54335,48169,37212,41831,47318,41903
49484,23891,35056,30258,74500,39310,47339,45924,54015,28753,31021,31739,46990,22169,46359,38247
28405,26891,36107,23114,45030,39700,68845,60025,36357,37502,53968,42312,48418,43731,64820,55654
16187,56675,36631,25548,15213,47253,39642,16538,19904,44123,43041,12394,30003,67418,53833,37142
53302,40756,43324,38964,53111,49069,46485,45092,37598,37980,35538,42244,47676,41385,52405,52907
30607,25170,46728,24223,37687,33229,55105,35333,42152,33911,67253,42490,36181,34742,62961,27863
33232,36266,47244,63927,36729,41535,51143,72139,41373,46833,46547,62465,34254,45850,50293,58818
19496,29209,37805,29462,43293,37872,39634,39878,18561,20039,22299,27210,30765,31883,32764,34157
15729,23181,34707,39311,9486,19208,26712,23654,32669,30529,59486,56828,28507,19979,52579,49906
38783,54814,54563,27496,43189,58037,55850,24681,39155,51531,54155,30351,29968,38535,38047,22874
1868,20188,16524,19474,4897,34038,31775,22757,5244,44503,48538,39125,17273,56387,50970,43759
47457,69770,71558,65644,37891,50970,49720,39738,26261,35957,40069,36731,42246,57538,59738,57105
45969,42350,29021,53613,47568,47724,31630,67995,40981,32549,27483,49199,72478,65883,49050,86471
40713,45394,40856,51786,43645,43603,41505,65608,30305,41232,31674,55058,35157,27157,32032,39934
53031,66110,71832,47887,51135,63674,71851,44174,25063,38049,39933,29158,34207,57396,62357,50685
47157,37753,57652,33350,33370,44763,23230,21914,52858,44840,43277,24372,50010,47988,56936,39204
37174,44076,44419,44454,20878,22480,20316,30013,39131,38450,46702,43345,25269,24693,22138,26879
52431,30349,35354,30598,60347,32700,38286,32632,67543,32159,43891,37124,81144,49854,56934,52993
26860,34455,18413,20213,46219,49875,30223,40512,22949,29953,20328,19818,36333,38026,28557,29703
44797,59568,39533,34640,48415,76362,59296,40736,49265,53549,37049,39500,44674,57932,21992,35386
55950,43675,77185,67647,47546,39283,56143,68780,49347,43622,58462,58685,44759,34219,60744,47429
42669,59835,56150,45179,34681,36340,31500,23906,39298,46115,39924,35773,29740,35148,30892,16026
49818,63820,54122,62835,34986,44872,40194,44132,18422,33636,26421,30874,42415,43731,33645,43202
38241,41531,41453,43727,23037,33490,31115,27751,49036,53976,49385,52433,31543,37110,30880,37474
42347,45648,19851,35726,23803,26154,14995,24223,40040,37419,24033,41354,56197,52858,32590,52760
25638,61541,32937,59658,11188,38873,28016,36032,13119,33709,19371,37096,21743,45810,32496,42909
64949,40628,54602,57320,41019,35616,42464,42704,58294,39013,44466,49813,49012,40975,43580,31923
41402,57567,55997,40529,36763,57555,56654,49643,37409,48284,47083,35795,45057,67525,64508,55125
29793,34893,33144,34835,17355,31316,23637,34135,21623,19908,18863,17737,20650,34924,40099,48862
66458,66108,44054,68869,58107,50254,38957,63810,63252,49741,37315,63438,36124,46235,24279,45871
36143,47789,51370,58397,40277,42125,56615,47929,37511,35092,55504,45313,27555,40983,68319,48819
36355,23061,35011,35667,55418,21867,38786,37861,50374,25362,44233,47435,66565,35305,46520,52058
28028,40345,41491,27716,30447,42463,44020,31500,37935,58821,69885,54450,43720,58822,59479,42195
52880,73397,58628,81067,59625,65693,51400,64175,39251,64675,50550,55154,41167,38641,35939,38858
22938,29227,24696,36146,51858,57292,47612,75767,40261,23639,29728,47083,57379,54880,48236,79926
23234,58724,54002,52121,26829,48179,61150,43782,32101,56762,61240,51802,22839,40579,46852,38567
39564,25225,35737,42303,26025,15429,26234,34226,48637,28673,52416,53784,36437,24764,40774,48228
31962,48666,59595,38186,29016,41428,45118,28981,32325,41221,55324,33798,18203,35753,37233,21271
41108,32383,38522,35009,27580,44079,41368,55974,45397,51529,49071,67529,17588,20465,17679,26820
28661,31895,23144,40614,17230,16900,14608,26967,44523,41975,35928,43603,28743,30476,24894,44443
52053,56669,41890,31027,49851,46646,38204,24833,40132,30071,30728,17249,33392,36717,24834,16849
36503,13028,30290,39512,32564,22142,28880,46303,48859,18034,37105,53389,47396,23823,41299,55402
18195,44059,52723,42247,26989,30157,48065,33579,43232,41159,54557,52649,29177,36961,41786,39304
17036,37076,37980,22901,38346,77279,62376,52176,28097,47452,41569,36238,30256,45645,54548,32326
45707,48699,37394,41498,49767,49081,41185,41218,39157,33777,30880,33759,72675,70985,58010,62590
27799,35970,22709,28543,47944,60069,38924,36287,45434,62598,38381,45137,35708,55925,28123,35355
28562,27700,31713,39921,25633,16413,23521,28219,27043,22616,21596,24189,16088,15365,17085,13718
18195,29299,30562,22278,39398,37773,48882,32015,29773,36446,30035,37923,20219,23879,24914,17907
59107,35272,39594,48770,55052,31190,33918,46128,27885,12208,18513,29031,45388,31708,26321,45383
45610,32506,41890,59425,42348,38164,41446,49884,42108,36511,58666,57789,44260,49535,60597,63821
29676,42336,40185,45094,25261,39826,27453,31970,28289,48470,33657,39902,14148,32193,24367,22607
32585,26293,32237,22263,38477,26374,26495,23680,50341,38015,57831,60342,43930,39756,46496,39038
62508,43509,45146,48742,68641,45424,42127,46962,75715,54348,54661,59979,72808,44214,41441,34788
42960,28013,51702,29196,41742,24909,46267,26078,55487,37162,55668,37294,40006,31080,39869,42527
57592,32852,39214,41123,24527,22843,25584,18072,37568,36903,35382,36007,24825,32861,29918,39520
64379,41528,42320,39972,47415,17018,28536,41244,64193,35466,41864,30829,61322,40498,43082,43743
73102,55563,52387,68736,49378,36709,37761,42128,51282,38091,44112,42974,64596,44253,45038,61811
37684,22944,43215,37348,42592,35958,45097,42537,38411,25253,36420,39119,43697,32422,40625,35638
13418,17727,26892,31128,19124,23257,39410,34061,18647,19734,33520,37172,21537,17447,44260,43856
58631,35972,44355,55395,38611,32346,42676,39644,35709,25732,32375,35598,31372,27696,37452,37298
47135,41952,24829,42695,61379,57195,48459,51664,35557,27688,22486,25269,36742,24053,33311,41142
22943,18504,55937,59098,19795,8815,42118,36672,22721,15845,53087,49960,18350,10971,41698,45638
30836,26396,14176,39041,41269,49943,46125,65653,42657,39956,22216,51925,55505,47530,28642,68219
46230,57807,35046,39979,38890,38668,19052,24925,50505,59731,36219,44800,27365,36425,21276,25949
27918,40297,26311,30937,30014,32732,32056,28501,49970,55134,42997,40145,21701,21474,16738,16717
40406,39690,51863,38299,37358,33932,45419,31551,29838,41395,38185,31272,27135,24336,22559,27249
27452,34081,44540,49040,31156,45215,64405,64130,32205,32297,43143,48825,27377,26892,35049,43802
18989,17741,9051,10009,38419,24163,26703,22794,15035,15644,11698,15382,21775,31323,25683,28479
44481,48835,25054,55633,25880,31749,13776,29872,50927,52522,46731,69501,44123,43281,34013,54734
63831,88080,38613,43932,66054,84450,34839,43488,61601,74002,27988,41392,57091,76058,30448,29652
31953,57089,48230,49840,34009,38469,38290,35016,35227,60877,45584,43384,34581,57720,42781,48513
33329,62625,41714,43385,26707,57479,44322,34901,31257,51897,43617,34472,28471,55180,46526,40048
56071,43472,32565,39939,78578,59825,41612,39093,71086,53878,45470,42842,35963,22987,17041,28659
46476,35320,58300,42802,70852,64661,90050,82289,47851,47224,61125,61461,52356,37337,62523,48465
29724,37313,32959,41448,28845,57066,25531,45125,33562,46028,31544,40958,32914,48131,30594,47446
36810,42574,37117,45660,27299,44560,48072,53113,32613,56384,49745,62569,22896,54494,44874,61517
39214,38154,46475,48591,17238,23082,16289,24433,21371,24443,26481,23378,34267,43412,32201,45090
41568,42507,39052,61222,40954,43248,30901,46713,46236,50811,39716,47890,32415,27419,26789,32062
43659,34131,42747,46187,37748,34007,47306,42151,41532,33350,56718,54756,19867,20993,38794,30333
54659,44531,44554,47219,49629,45159,39949,34877,38210,35597,35332,34219,44594,42174,46664,29104
35665,42759,45540,38243,28455,25482,43412,20699,44577,33504,53408,27105,30265,42575,36036,32578
27157,60171,31802,37099,28700,71792,34017,41641,28900,59610,36222,32520,41218,77756,46814,40993
31353,36854,45340,14954,48087,51144,67557,29589,28280,41995,42654,20894,41957,41889,63307,30185
65041,50834,62544,35142,29101,28076,22931,13116,58165,45919,63988,32487,57151,52069,50257,37444
37386,30727,35805,55253,33464,27691,45068,54653,20305,20294,29091,40223,41503,37105,48651,61741
37843,33876,28546,45621,27572,32153,25904,38247,27723,25566,18418,35337,32352,36819,31269,51449
41674,35185,37783,53078,39222,35467,35890,53565,46435,41128,37447,57855,54215,47428,45564,67162
48648,53411,67729,61229,39935,33755,41529,43134,45853,46577,50629,42266,43630,45269,36523,45948
24061,48468,25508,32397,22569,35925,26476,26770,34670,59914,35021,37442,28390,40288,34340,21222
36661,28191,27272,37731,23034,14843,16482,26666,52795,63291,50953,53420,43496,46504,50793,48502
28778,32416,40116,58182,29097,36355,52120,58534,18172,20741,34520,34142,23055,21262,32836,35489
36997,38428,32207,39341,28224,44550,36601,37995,19583,37343,37381,34361,23288,29883,43342,31664
44657,37896,46471,44992,49269,29985,35876,37734,32030,31457,28854,30951,57751,48699,42272,53685
35066,35878,33731,39335,40892,35287,31568,38061,44456,34415,39766,35784,38912,37086,47103,47382
51507,64382,58563,74027,34376,46308,39664,53253,38678,37741,29161,36704,55866,48597,41814,57129
48960,47438,42586,35966,37455,38522,28969,32876,41080,42290,26806,36376,31412,34425,30184,27939
41766,38699,40880,45558,35213,22020,23868,47643,28518,44632,40585,44599,39368,19506,29950,49241
39604,51781,41899,31235,26410,46943,33322,30840,26160,43910,40701,38620,39884,50703,35888,31238
22901,43696,56116,24414,22017,45823,43056,28060,12755,38634,36386,25995,21784,28512,41328,35417
35840,50813,35486,29888,21708,25104,17254,23353,23487,32533,29150,29358,27781,41857,32080,16625
58033,48402,63869,65831,49544,44587,65361,55431,29635,31897,35956,16852,35380,36702,52693,47130
27492,33234,63369,42418,39925,36989,71420,48220,51371,47497,95009,59514,52689,47685,89150,53204
19875,42928,28475,18817,43671,61702,53961,42355,62320,62196,35295,48005,32278,47558,25668,24029
68593,20549,62179,42445,50003,18737,53414,35933,48990,15196,51432,22399,26342,10572,28182,17588
26162,30425,38523,38772,15322,44602,52944,38239,20052,27447,37138,36249,21149,43780,47194,38185
48267,35503,47245,49125,53118,50146,55518,66938,60153,47737,61138,79925,40115,50196,57865,65062
67771,85306,56368,61230,51715,65899,39762,44038,43515,49920,42220,43651,42207,50682,25321,26970
16038,42947,20668,32715,13197,47350,19750,43257,17044,42405,20112,29869,9071,30569,14916,30483
25149,33143,23914,54993,21986,45726,28314,68852,17048,28716,21962,48806,20842,34486,30113,57623
21773,27334,38353,43831,36742,48083,56467,57402,35937,63526,66110,75606,28830,47728,50594,56303
26511,19568,22201,40498,41982,42898,33224,48379,42617,40850,34884,42525,49664,38196,44998,50019
65108,33989,29309,47579,50337,17401,17459,24198,42975,24014,21253,32528,57391,26286,22957,37663
51490,48867,40051,40019,36426,30451,29187,33808,74024,51370,51211,51308,52231,35845,53294,44100
43507,44488,15616,28013,30151,19357,11305,19434,55404,51388,21702,26142,54836,38510,19189,30393
12271,14566,23487,32002,33259,41507,38910,53806,49745,56039,53837,55968,20742,19425,26628,42125
51090,49574,42135,48157,47370,47919,34087,48573,24333,32987,23320,27291,60333,64236,53368,41237
38878,44306,25233,39826,59532,62171,50136,47748,47721,54618,50111,43651,29668,30588,33353,29824
66118,49757,65590,66405,54691,50327,52311,57975,43200,26861,49802,47391,48563,43903,48611,47983
72146,57920,76004,34891,51324,35417,55951,30131,57097,59157,65359,36169,45072,21950,45362,19430
34624,44420,44064,50185,21028,19364,30910,38749,32553,29803,41028,40493,34156,33342,59481,60604
36854,55969,38452,51064,26538,62537,30920,37145,26506,61422,38667,38748,26296,48233,20890,32199
32589,42685,39757,24280,62591,55168,62623,39053,43139,40237,51986,36272,40869,30717,36766,26776
40918,48482,26338,30517,60843,64262,49978,50245,58936,68872,37494,48579,55435,67698,37600,35492
48369,37040,53873,42287,47595,42880,46094,50318,56964,44153,53625,49532,48346,35485,57097,37520
50603,36632,41529,49818,40443,31012,38833,34957,25449,19087,15842,30043,40716,35464,41736,42971
48969,33056,40199,41000,51955,41026,39903,50018,54565,48826,39901,60325,47690,37992,44254,42100
67530,57828,80625,69958,44239,40709,54869,51141,55940,55595,73927,63091,42721,45827,66675,62244
71704,49609,42392,49367,48558,44758,34681,39874,43706,25788,21940,27348,53135,42742,28716,36556
65348,74919,69505,43411,66900,80927,74289,47869,36460,46586,39369,26377,61230,65209,64548,41284
53720,53803,69700,57553,34411,39430,52772,39046,41875,44593,63076,54640,43720,48386,68119,54563
37719,39727,39430,38417,38664,49203,31966,37996,30931,35943,31134,38776,32199,32738,41946,38874
42016,53579,47370,61124,31699,35167,30165,30709,25478,35393,30243,34436,34294,36580,40634,44431
35246,23271,34451,30614,38409,35027,40959,23005,61200,47786,49322,42114,50551,45318,54160,31145
35408,49409,19322,45789,40157,38484,38698,38322,23131,33423,17105,28153,26897,46968,21490,31616
52809,60377,53286,70743,41778,45227,47153,51416,38813,41570,42677,49542,63987,62830,62119,73595
31623,47442,44088,33748,26211,42125,37940,43467,32750,57156,35245,54790,36219,47268,45368,47605
20208,25910,26346,23741,32555,36424,43871,45144,35023,36282,44836,38982,19543,26317,33409,24494
44585,51866,49755,36207,47525,56138,51126,35562,41554,52658,37953,27724,21451,29203,18025,13517
29586,27922,38541,37643,34689,39701,48491,52678,30877,19780,36613,28723,44834,38079,59315,51696
28797,26461,23828,26543,61720,42745,53644,41479,46126,37001,36942,31494,60138,31953,45192,34306
55699,33620,33823,26259,44659,29507,33885,36073,61538,51002,56210,41313,75670,42826,59290,52515
10372,12560,21975,18598,25678,38606,41671,67926,30780,43816,52708,64236,31213,36063,58122,50440
43532,36200,43063,66793,37427,32561,59324,62285,22651,24572,40928,50728,33102,40022,53504,76422
64166,53523,46662,47857,46466,49772,32901,35131,56015,51775,39159,30687,43680,35439,30979,29946
43614,32500,49826,30860,49421,29536,35076,51909,60016,35313,54087,58139,49172,27169,54532,49963
36798,14366,24839,21907,49502,35898,49930,47475,43914,31256,51237,31745,43743,28644,44641,32646
50245,33565,27723,32266,58268,43499,37572,41964,48304,36573,25212,27903,52996,30784,30359,38301
37679,48412,42678,56099,33792,42680,32765,38798,32839,32047,29010,41220,40925,38004,37988,56483
30668,20089,29690,22535,54996,41459,42685,43155,38936,46036,62572,34806,52082,52300,66832,48478
48755,44006,36173,36009,70660,70433,58357,40775,76366,74530,64081,59270,56797,54158,49294,48417
38473,38797,29465,39664,56964,45872,28809,50808,55506,60685,34440,56158,54684,41038,27332,44494
29738,35393,32013,52485,40274,43325,44325,57377,44669,32981,40960,53165,44768,45502,53371,64552
30317,46703,53522,44040,36781,45414,51563,41734,39211,35843,34417,32676,27187,31870,33011,24412
33587,33895,40096,33293,27249,35863,44345,27623,32121,31563,38419,27459,49769,39982,44057,43377
32768,43502,28163,27023,48670,66996,38885,53361,46960,52374,35928,47202,39360,41036,29411,29655
51055,46880,44081,29297,33790,32600,32252,31694,35007,44885,47095,34678,42251,45548,44138,30447
33278,47141,46874,38238,27895,45344,52137,40554,33563,67641,57908,51433,28991,47697,56464,36263
42489,48407,39362,39957,43310,60317,43097,43793,68569,63317,54703,63532,43942,55660,46454,49140
26920,42595,31429,46164,25762,34221,21417,27315,31575,39691,29336,39958,17257,42098,39919,43279
37356,58596,53001,50954,61525,70254,60156,51927,32294,38397,38986,32305,37803,47514,29763,26242
30295,23681,54101,51470,39906,23594,63534,64319,39017,36541,56364,51615,35006,18777,59953,55225
45498,43087,49256,33009,16848,13425,23107,12532,18572,27694,29470,21926,42441,32116,49144,33605
43346,32435,49021,45615,47922,49236,59805,51451,49732,52411,75810,61885,35297,34962,59594,44859
34389,58315,34851,34622,33517,38276,28768,29566,48389,66624,37768,41492,36970,66823,31507,37482
33243,44577,35281,46793,31022,40940,36113,39646,33803,40957,45620,50039,46269,42924,50721,55507
30869,27050,29574,26273,21140,34513,22233,22949,33797,43704,46901,26862,34795,31177,35618,19245
20829,32990,56168,34817,39419,34074,65451,33546,33971,29844,53775,31991,15941,35737,59617,29768
48771,38212,41501,30771,59027,37598,52236,34282,32197,11427,22289,28439,29019,30918,28340,21056
41413,61083,40953,73111,45371,59923,33460,61003,47706,64219,38290,62315,46657,56317,42922,63185
52228,48439,58906,69940,56220,50315,59875,68393,48380,34511,48332,68335,44097,30607,49667,67327
